productid,name,fl_drupallongitude,fl_drupallatitude,statecode,fl_drupaltypeemptyspaceconventional,fl_drupaltypemanagedoffice,fl_drupaltypeservicedoffice,fl_drupalservicesfullyfurnished,new_region
021177d9-f2cb-e511-80f0-001bc640e636,Van de Spiegelstraat 17-21,,,1,,,,,Den Haag
370d53ae-fecb-e511-80f0-001bc640e636,Capellastraat 1,,,1,,,,,Groningen
5e961298-05cc-e511-80f0-001bc640e636,Telgen 15,,,1,,,,,Hengelo
97d2daf4-16cc-e511-80f0-001bc640e636,Siriusdreef 29-47,,,1,,,,,Hoofddorp
37449658-17cc-e511-80f0-001bc640e636,Beechavenue 102-120,,,1,,,,,Schiphol
b2e77ab3-17cc-e511-80f0-001bc640e636,Spoetnik 10-50,,,1,,,,,Amersfoort
91a61f3e-18cc-e511-80f0-001bc640e636,Mr. H.F. de Boerlaan 38,,,1,,,,,Deventer
a35b648a-18cc-e511-80f0-001bc640e636,Hanzeweg 1,,,1,,,,,Deventer
161e83a9-c6ce-e511-80f0-001bc640e636,Schorpioenstraat 298,,,1,,,,,Rotterdam
ef780a58-a3d0-e511-80f0-001bc640e636,Hogehilweg 4,4.9465369,52.3059909,0,True,False,False,True,Amsterdam
14b282f9-a5d0-e511-80f0-001bc640e636,Maliebaan 82,,,1,,,,,Utrecht
da79e359-bbd0-e511-80f0-001bc640e636,Calandstraat 12,,,1,,,,,Den Haag
e18eab9f-bbd0-e511-80f0-001bc640e636,Europaweg 151,,,1,,,,,Zoetermeer
2e49d2e8-bbd0-e511-80f0-001bc640e636,Platinaweg 10,4.2553996,52.0508302,1,False,True,False,False,The Hague
52788ab4-80d1-e511-80f0-001bc640e636,Hendrik van Viandenstraat 35,53.915.881,521.511.968,0,True,True,False,False,Amersfoort
740925ef-56d5-e511-80f0-001bc640e636,Haarlemmerstraatweg 11,,,1,,,,,Halfweg
0c391db6-5dd5-e511-80f0-001bc640e636,Korte Hoogstraat 7B,,,1,,,,,Rotterdam
ada5a3fd-5dd5-e511-80f0-001bc640e636,Zonnehorst 5,,,1,,,,,Zutphen
f85abf01-5fd5-e511-80f0-001bc640e636,Dokter van Deenweg 162-208,,,1,,,,,Zwolle
e7af6745-5fd5-e511-80f0-001bc640e636,Hekkehorst 32,,,1,,,,,Zutphen
e77c1fe6-5fd5-e511-80f0-001bc640e636,Paul van Vlissingenstraat 8B,,,1,,,,,Amsterdam
d4819c81-63d5-e511-80f0-001bc640e636,Meidoornkade 12,,,1,,,,,Houten
4b3f04e2-63d5-e511-80f0-001bc640e636,Wageningselaan 2,,,1,,,,,Veenendaal
5b536510-5ad9-e511-80f0-001bc640e636,Paasheuvelweg 39,,,1,,,,,Amsterdam Zuidoost
81d02a5c-5ad9-e511-80f0-001bc640e636,Energieweg 8,,,1,,,,,Huizen
775c61f2-5ad9-e511-80f0-001bc640e636,Velperweg 27,,,1,,,,,Arnhem
fd391a59-5bd9-e511-80f0-001bc640e636,Oude Looierstraat 19,,,1,,,,,Amsterdam
695c56b9-5bd9-e511-80f0-001bc640e636,Prof. van Slogterweg 2,,,1,,,,,Lisse
f4f36a9e-86dc-e511-80f0-001bc640e636,Burgemeester Meineszplein 14B,,,1,,,,,Rotterdam
51df9af2-87dc-e511-80f0-001bc640e636,Delftseplein 36,,,1,,,,,Rotterdam
480ece91-88dc-e511-80f0-001bc640e636,Meijhorst 6010,,,1,,,,,Nijmegen
bbb634d9-88dc-e511-80f0-001bc640e636,Rivium Quadrant 2,,,1,,,,,Capelle aan den IJssel
23e6605f-89dc-e511-80f0-001bc640e636,Molenstraat 10,,,1,,,,,Roosendaal
9cc90f3e-8adc-e511-80f0-001bc640e636,Blankestein 132,,,1,,,,,Meppel
97386e9d-8adc-e511-80f0-001bc640e636,Hofkampstraat 49,,,1,,,,,Almelo
370829f7-8adc-e511-80f0-001bc640e636,De Dreef 21,,,1,,,,,Zeist
52ceb141-8bdc-e511-80f0-001bc640e636,Transistorstraat 2,,,1,,,,,Almere
efe0d2c7-c0df-e511-80f0-001bc640e636,Bijlestaal 52,,,1,,,,,Broek op Langedijk
7bec0e26-c1df-e511-80f0-001bc640e636,Burgemeester Loeffplein 5,,,1,,,,,Den Bosch
7fa25e96-c1df-e511-80f0-001bc640e636,Reitscheweg 1-7,,,1,,,,,Den Bosch
17955d63-cadf-e511-80f0-001bc640e636,Sophialaan 21,4.8592724,52.352402,0,False,False,True,True,Amsterdam
cfcc0ad9-65e0-e511-80f0-001bc640e636,Graaf Florisweg 77,,,1,,,,,Gouda
af996c04-35e1-e511-80f0-001bc640e636,Oudegracht 27,,,1,,,,,Utrecht
2f32fa0c-d1e6-e511-80f3-001bc640e636,Holenweg 8,,,1,,,,,Hoorn
1092f3c4-d2e6-e511-80f3-001bc640e636,Rietschotten 1,,,1,,,,,Roosendaal
f4ab9b25-d3e6-e511-80f3-001bc640e636,Stadionstraat 11,47.497.954,515.950.479,0,False,True,False,False,Breda
10af8f78-d3e6-e511-80f3-001bc640e636,Rotterdamseweg 183,43.770.838,519.875.137,0,False,True,False,False,Delft
4a7550a7-d4e6-e511-80f3-001bc640e636,Keulenstraat 12,,,1,,,,,Deventer
558d5a8e-42ef-e511-80f4-001bc640e636,Raadhuislaan 13,,,1,,,,,Oss
1af79d4d-43ef-e511-80f4-001bc640e636,Wiersedreef 22,,,1,,,,,Nieuwegein
fb731fa0-43ef-e511-80f4-001bc640e636,Wijnhaven 15,,,1,,,,,Rotterdam
d77cdaf5-43ef-e511-80f4-001bc640e636,Willemsplein 3-4,,,1,,,,,Arnhem
18e5de4b-44ef-e511-80f4-001bc640e636,Archimedesstraat 91,,,1,,,,,Breda
caf25650-47ef-e511-80f4-001bc640e636,Rembrandtweg 39-41,,,1,,,,,Amstelveen
b18beeb0-47ef-e511-80f4-001bc640e636,Weena 762,,,1,,,,,Rotterdam
e737e53b-48ef-e511-80f4-001bc640e636,Eendrachtsweg 32A,,,1,,,,,Rotterdam
0a7c7e8e-48ef-e511-80f4-001bc640e636,Rokin 75,,,1,,,,,Amsterdam
e253107b-7bef-e511-80f4-001bc640e636,Herenmarkt 95,,,1,,,,,Amsterdam
a1a1ca54-7cef-e511-80f4-001bc640e636,Spoorstraat 42-52,,,1,,,,,Venlo
f21f1b8d-8af2-e511-80f4-001bc640e636,Arlandaweg 98,,,1,,,,,Amsterdam
803f7501-a4f2-e511-80f4-001bc640e636,Nieuwezijds Voorburgwal 138a,,,1,,,,,Amsterdam
62c17107-a5f2-e511-80f4-001bc640e636,Keizersgracht 241 - 1,,,1,,,,,Amsterdam
de674a65-a5f2-e511-80f4-001bc640e636,Weustenraadstraat 5,,,1,,,,,Maastricht
c60299e1-a5f2-e511-80f4-001bc640e636,Schiekade 189,,,1,,,,,Rotterdam
88057651-3ef7-e511-80f4-001bc640e636,Hoogoorddreef 60,4.9445133,52.310907,0,True,False,False,False,Amsterdam
48a0b3b1-3ef7-e511-80f4-001bc640e636,Herenweg 103A,,,1,,,,,Heemstede
0bd19071-3ff7-e511-80f4-001bc640e636,Burgemeester de Raadtsingel 93c,,,1,,,,,Dordrecht
a7762c14-4af7-e511-80f4-001bc640e636,Julianastraat 7,,,1,,,,,Rijswijk
681bd593-4af7-e511-80f4-001bc640e636,Bleiswijkseweg 37,,,1,,,,,Zoetermeer
01171e0f-4bf7-e511-80f4-001bc640e636,Korte Prinsengracht 42,,,1,,,,,Amsterdam
5c790739-51f7-e511-80f4-001bc640e636,Badhuisweg 1,,,1,,,,,Zaandam
126f985b-15fb-e511-80f5-001bc640e636,Bredaseweg 8,,,1,,,,,Terheijden
1d4d3a97-1afb-e511-80f5-001bc640e636,Herikerbergweg 292-342,4.9416696,52.3072625,0,False,False,True,False,Amsterdam
a39f5716-f900-e611-80f5-001bc640e636,Donauweg 2 B,,,1,,,,,Amsterdam
0531945c-f900-e611-80f5-001bc640e636,Staten Bolwerk 1,,,1,,,,,Haarlem
d2ec07e6-f900-e611-80f5-001bc640e636,Neptunusweg 20,,,1,,,,,Leeuwarden
eb4cbba6-fa00-e611-80f5-001bc640e636,Van Asch van Wijckstraat 1-11,,,1,,,,,Amersfoort
857f247f-3e07-e611-80f5-001bc640e636,Atoomweg 99,,,1,,,,,Utrecht
0ad4abe2-4107-e611-80f5-001bc640e636,Economiestraat 39,,,1,,,,,Heerlen
2cadbacc-b207-e611-80f5-001bc640e636,Rodetorenplein 15,,,1,,,,,Zwolle
c1f4c25d-b307-e611-80f5-001bc640e636,Charloisse Lagedijk 536,,,1,,,,,Rotterdam
6d893107-b407-e611-80f5-001bc640e636,Heemraadssingel 186,,,1,,,,,Rotterdam
50189267-d307-e611-80f5-001bc640e636,Zuidzijde Haven 39a,,,1,,,,,Bergen op Zoom
69c7c6b4-a80b-e611-80f5-001bc640e636,Poortweg 1,,,1,,,,,Bergen op Zoom
4bd32851-a90b-e611-80f5-001bc640e636,Maanlander 47,5.3964909,52.1957008,0,True,True,True,False,Amersfoort
ffd144d2-a90b-e611-80f5-001bc640e636,Orteliuslaan 11,,,1,,,,,Utrecht
74dd0ca8-aa0b-e611-80f5-001bc640e636,Zonnehof 19-20,,,1,,,,,Amersfoort
9e6a31e1-930d-e611-80f5-001bc640e636,Koningslaan 35,,,1,,,,,Amsterdam
c70894b1-940d-e611-80f5-001bc640e636,Herengracht 338,,,1,,,,,Amsterdam
206edc5f-0b0e-e611-80f5-001bc640e636,Gustav Mahlerplein 28 & 58-60,4.8729791,52.3372077,0,False,False,True,True,Amsterdam
e7996844-3b10-e611-80f5-001bc640e636,Mauritskade 55c,,,1,,,,,Amsterdam
ca0672c0-3b10-e611-80f5-001bc640e636,Bloemlaan 2,,,1,,,,,Hoofddorp
6a6c1713-3c10-e611-80f5-001bc640e636,Edvard Munchweg 10,,,1,,,,,Almere
152e8860-3c10-e611-80f5-001bc640e636,Rivium Quadrant 2,,,1,,,,,Rotterdam
ab6917a9-3c10-e611-80f5-001bc640e636,Maliebaan 45,5.1328686,52.0903636,0,False,False,True,False,Utrecht
4d8c2d1f-7610-e611-80f5-001bc640e636,Weverstede 51,,,1,,,,,Nieuwegein
cc82cbf8-3111-e611-80f5-001bc640e636,Prinsegracht 40,,,1,,,,,Den Haag
792f28de-3211-e611-80f5-001bc640e636,Nassauplein 11a,,,1,,,,,Den Haag
7d9cee8e-0412-e611-80f5-001bc640e636,Jan van Nassaustraat 115,,,1,,,,,Den Haag
1cc26354-1f18-e611-80f5-001bc640e636,Rokin 60,,,1,,,,,Amsterdam
bbad460a-0819-e611-80f5-001bc640e636,Middenweg 76-78,,,1,,,,,Amsterdam
71eeec52-c91d-e611-80f5-001bc640e636,Lemsterpad 54a,,,1,,,,,Lemmer
586ef946-ca1d-e611-80f5-001bc640e636,Gustav Mahlerplein 109-115,4.873054,52.3368897,0,False,False,True,True,Amsterdam
1c144e9c-ca1d-e611-80f5-001bc640e636,Speelkamp 34,,,1,,,,,Leusden
9a182dc8-cb1d-e611-80f5-001bc640e636,In de Wolken 226,,,1,,,,,Amstelveen
2a00a5a7-d01d-e611-80f5-001bc640e636,Gutenbergweg 1,,,1,,,,,Culemborg
532c737c-5c1e-e611-80f5-001bc640e636,Aert van Nesstraat 25,,,1,,,,,Rotterdam
b5cdf43c-7522-e611-80f5-001bc640e636,Haparandadam 7c7,,,1,,,,,Amsterdam
78b9d0bd-7522-e611-80f5-001bc640e636,De Waal 18,,,1,,,,,Best
70391a26-7622-e611-80f5-001bc640e636,Gedempte Gracht 10,,,1,,,,,Zaandam
1bcc3dee-1d23-e611-80f5-001bc640e636,Bergschot 69,,,1,,,,,Breda
90305532-1e23-e611-80f5-001bc640e636,Stirumlaan 2-6,,,1,,,,,Tilburg
60d4efce-3f23-e611-80f5-001bc640e636,Oude Kerkstraat 55,,,1,,,,,Etten-Leur
28769085-4023-e611-80f5-001bc640e636,Verrijn Stuartweg 22-28,,,1,,,,,Diemen
9081f4fb-cd27-e611-80f5-001bc640e636,Stationsstraat 11,,,1,,,,,Almelo
066b832f-d327-e611-80f5-001bc640e636,Prins Bernhardplein 200,4.920414,52.3478933,0,False,False,True,True,Amsterdam
90fd3f8e-d327-e611-80f5-001bc640e636,Nieuwezijds Voorburgwal 296-298,4.8897892,52.370637,0,False,False,True,True,Amsterdam
a673e841-e927-e611-80f5-001bc640e636,Rijksweg 79,,,1,,,,,Naarden
0e4f1090-e927-e611-80f5-001bc640e636,Operetteweg 7,,,1,,,,,Almere
4115dc09-ea27-e611-80f5-001bc640e636,Klarenanstelerweg 5,,,1,,,,,Kerkrade
8f876bac-ea27-e611-80f5-001bc640e636,Dolderseweg 2,,,1,,,,,Huis ter Heide
29b0bf0c-eb27-e611-80f5-001bc640e636,Gaetano Martinolaan 50,,,1,,,,,Maastricht
454d574c-eb27-e611-80f5-001bc640e636,Bloemendalstraat 7,,,1,,,,,Zwolle
dae72fd9-eb27-e611-80f5-001bc640e636,Kerkstraat 25,,,1,,,,,Utrecht
3755061f-0628-e611-80f5-001bc640e636,Oorsprongpark 12,,,1,,,,,Utrecht
ba896fd8-ff2e-e611-80f5-001bc640e636,Paardeweide 24,,,1,,,,,Breda
b8c8e43c-002f-e611-80f5-001bc640e636,Carnegielaan 4-14,4.293842,52.0853753,0,False,False,True,False,The Hague
6133622b-182f-e611-80f5-001bc640e636,Krelis Louwenstraat 1-3,4.8461898,52.3822765,0,False,True,False,False,Amsterdam
b37a7d0c-e630-e611-80f7-001bc640e636,De Balije,,,1,,,,,Tiel
efeb464c-e630-e611-80f7-001bc640e636,Stationsplein 12,,,1,,,,,Sittard
e0e86d8f-e630-e611-80f7-001bc640e636,Karnemelkstraat 13,,,1,,,,,Breda
1f0682d2-e630-e611-80f7-001bc640e636,Ettensebaan 25,,,1,,,,,Breda
0e4ba325-eb30-e611-80f7-001bc640e636,Leidseveer 2-10,5.108229,52.0928524,0,False,False,True,False,Utrecht
86bbadcb-bb37-e611-80f7-001bc640e636,Marshallstraat 6,,,1,,,,,Helmond
4d990e23-bc37-e611-80f7-001bc640e636,Geerstraat 34-40,,,1,,,,,Heerlen
deb46e6c-bc37-e611-80f7-001bc640e636,Kruisweg 789-829,,,1,,,,,Hoofddorp
b1dfb422-bd37-e611-80f7-001bc640e636,Astronaut 22,5.388633,52.1979946,1,False,True,False,False,Amersfoort
168126d3-bd37-e611-80f7-001bc640e636,Printerweg 14-32,5.4103611,52.176705,0,True,True,False,False,Amersfoort
e37b6775-013e-e611-80f7-001bc640e636,Printerweg 34-56,5.4105178,52.1774212,0,True,False,True,False,Amersfoort
af0df3bb-013e-e611-80f7-001bc640e636,Smedenstraat 284A,,,1,,,,,Deventer
e96d4d21-023e-e611-80f7-001bc640e636,Duivendrechtsekade 85A,,,1,,,,,Amsterdam
ecffe96a-023e-e611-80f7-001bc640e636,Rijnzathe 8,5.0496427,52.0716863,0,False,False,True,False,Utrecht
e0a00ca0-023e-e611-80f7-001bc640e636,Linie 520-538,,,1,,,,,Apeldoorn
63a3a3ec-023e-e611-80f7-001bc640e636,Computerweg 1,54.049.439,521.739.337,0,True,True,False,False,Amersfoort
45773f44-033e-e611-80f7-001bc640e636,Raamweg 3,,,1,,,,,Den Haag
9e5d6be0-033e-e611-80f7-001bc640e636,Camerastraat 9,,,1,,,,,Almere
0e475732-043e-e611-80f7-001bc640e636,Straat van Florida 11,5.2755927,52.3930855,1,True,True,True,False,Almere
6b1f6276-043e-e611-80f7-001bc640e636,Transistorstraat 40-46,5.1793273,52.3460161,0,True,True,True,False,Almere
2b452eb6-043e-e611-80f7-001bc640e636,Stadsring 2,,,1,,,,,Amersfoort
f517b031-053e-e611-80f7-001bc640e636,Laan van de Ram 21A,,,1,,,,,Apeldoorn
7bde5c75-053e-e611-80f7-001bc640e636,Landdrostlaan 51,,,1,,,,,Apeldoorn
915fadc6-053e-e611-80f7-001bc640e636,Baarschot 4a-10a,,,1,,,,,Breda
a76c1801-073e-e611-80f7-001bc640e636,Bokslootdwarsweg 4a-4p,,,1,,,,,Emmen
8c3c7044-9d3e-e611-80f7-001bc640e636,Hassinkborgh 2-14,,,1,,,,,Haaksbergen
21861581-9d3e-e611-80f7-001bc640e636,Businesspark Friesland-West Primaire tabs,,,1,,,,,Heerenveen
cdc33b07-9e3e-e611-80f7-001bc640e636,Appelvink 1,,,1,,,,,Nieuwegein
0a529a55-9e3e-e611-80f7-001bc640e636,Ratelaar 35-42,,,1,,,,,Nieuwegein
86029221-9f3e-e611-80f7-001bc640e636,Vondellaan 2,,,1,,,,,Oldenzaal
ca280158-9f3e-e611-80f7-001bc640e636,Beechavenue 2-16,,,1,,,,,Schiphol
9d23d2f5-6a3f-e611-80f7-001bc640e636,t' Goylaan 125-127,,,1,,,,,Utrecht
af56d4ab-6b3f-e611-80f7-001bc640e636,Waardgelder 5-15,,,1,,,,,Veenendaal
d863068e-6c3f-e611-80f7-001bc640e636,Hoornseschans 52-54,,,1,,,,,Nieuwegein
9bf0378c-6d3f-e611-80f7-001bc640e636,Kanaalstraat 199,,,1,,,,,Utrecht
51ca80f8-5843-e611-80f7-001bc640e636,Poppelaan 12,,,1,,,,,Etten-Leur
60fc2fe8-d848-e611-80f8-001bc640e636,Leidse Rijn 17,,,1,,,,,De Meern
cec9bf9e-d948-e611-80f8-001bc640e636,Noordsingel 117,4.4765972,51.931784,0,False,True,False,False,Rotterdam
a5240793-a254-e611-80f9-001bc640e636,Prinsegracht 59A,,,1,,,,,Den Haag
3d97b5ed-a254-e611-80f9-001bc640e636,Kazernestraat 36A,,,1,,,,,Den Haag
9d14a932-a354-e611-80f9-001bc640e636,Scholtenswijk 1,,,1,,,,,Oude Pekela
c6f769a1-bb54-e611-80f9-001bc640e636,Balladelaan 208,,,1,,,,,Amersfoort
5f43ffea-bb54-e611-80f9-001bc640e636,Burgemeester De Raadtsingel 49-71,,,1,,,,,Dordrecht
69df4e3e-bc54-e611-80f9-001bc640e636,Karel Doormanlaan 155-157,,,1,,,,,Rijswijk
db2c539e-bc54-e611-80f9-001bc640e636,Westeinde 12d,,,1,,,,,Den Haag
23763567-cf54-e611-80f9-001bc640e636,Nijverheidsweg 20,,,1,,,,,Mijdrecht
3f1a13f4-b258-e611-80fa-001bc640e636,Larenseweg 123A,,,1,,,,,Hilversum
f48f265b-b358-e611-80fa-001bc640e636,De Dissel 35,,,1,,,,,Laren
20d2114f-c158-e611-80fa-001bc640e636,Dam 8,,,1,,,,,Amsterdam
161022e8-2c5e-e611-80fa-001bc640e636,Groene Tuin 277,4.551687,51.8902975,1,False,False,True,False,Rotterdam
b2ee334e-2d5e-e611-80fa-001bc640e636,Laan van Brabant 70,4.4530548,51.5285482,1,False,True,False,False,Roosendaal
9c851cb3-2d5e-e611-80fa-001bc640e636,Schiedamseweg 6,4.3454683,51.9092795,1,False,False,True,False,Vlaardingen
ba5e0c11-2e5e-e611-80fa-001bc640e636,Nieuwe Markt 65,,,1,,,,,Roosendaal
b4c3125b-2e5e-e611-80fa-001bc640e636,Nieuwe Markt 67 D,,,1,,,,,Roosendaal
11b3c322-2f5e-e611-80fa-001bc640e636,Nieuwe Markt 69,,,1,,,,,Roosendaal
845c3605-305e-e611-80fa-001bc640e636,Verrijn Stuartweg 30,,,1,,,,,Diemen
520313bd-305e-e611-80fa-001bc640e636,Lange Kleiweg 50-62,,,1,,,,,Rijswijk
2665b279-315e-e611-80fa-001bc640e636,Marathon 1,,,1,,,,,Hilversum
c8c439d7-325e-e611-80fa-001bc640e636,Buitenveldertselaan 106,,,1,,,,,Amsterdam
de02dd4a-335e-e611-80fa-001bc640e636,Paasheuvelweg 25,,,1,,,,,Amsterdam Zuidoost
4f513771-d25e-e611-80fa-001bc640e636,Marshallweg 37,4.5445166,51.9594653,1,True,True,True,False,Rotterdam
3cdcc7c4-d25e-e611-80fa-001bc640e636,Zuidplein 10,4.4890662,51.8890379,0,False,False,True,False,Rotterdam
309c1c91-a363-e611-80fa-001bc640e636,Singel 250,4.8881573,52.372971,0,False,False,True,True,Amsterdam
cb5c3b0d-a463-e611-80fa-001bc640e636,Beursplein 37,4.4804402,51.9204271,0,False,True,False,False,Rotterdam
94c44168-a463-e611-80fa-001bc640e636,Tupolevlaan 1-39,,,1,,,,,Schiphol
7f782e66-a563-e611-80fa-001bc640e636,Keienbergweg 97,,,1,,,,,Amsterdam Zuidoost
55d49948-a663-e611-80fa-001bc640e636,Burgemeester Stramanweg 101,,,1,,,,,Amsterdam Zuidoost
250258df-b763-e611-80fa-001bc640e636,Prinses Margrietplantsoen 33,4.3371875,52.0790994,0,False,True,True,False,The Hague
e623cc91-c363-e611-80fa-001bc640e636,Grote Voort 291,,,1,,,,,Zwolle
16363ed6-0c69-e611-80fb-001bc640e636,Hoogstraat 18a,,,1,,,,,Rotterdam
97e91c05-0e69-e611-80fb-001bc640e636,Noordbroek 6,,,1,,,,,Almelo
d37df95f-0f69-e611-80fb-001bc640e636,Stationsplein 45,4.4689952,51.9233492,0,False,False,True,False,Rotterdam
b5b55299-eb70-e611-80fb-001bc640e636,Bosscheweg 107,,,1,,,,,Boxtel
38393a2b-ec70-e611-80fb-001bc640e636,Westblaak 5-11,,,1,,,,,Rotterdam
00156f9d-1f71-e611-80fb-001bc640e636,Roggestraat 111,,,1,,,,,Apeldoorn
dd2010e0-3e73-e611-80fb-001bc640e636,Asterweg 19C8,,,1,,,,,Amsterdam
6b05ab8a-4273-e611-80fb-001bc640e636,Rijnzathe 16,,,1,,,,,Utrecht
378c0cb8-6b73-e611-80fb-001bc640e636,3e Binnenvestgracht 23H,,,1,,,,,Leiden
d077a5c3-f278-e611-80fb-001bc640e636,Koperstraat 6,,,1,,,,,Rotterdam
78c9ab67-f578-e611-80fb-001bc640e636,Bramenberg 9,,,1,,,,,Eemnes
c12cc0b7-f578-e611-80fb-001bc640e636,Bramenberg 9A,,,1,,,,,Eemnes
0567da22-9f79-e611-80fb-001bc640e636,Mastbosstraat 12-14,,,1,,,,,Breda
46c49b67-a079-e611-80fb-001bc640e636,Overtoom 47,,,1,,,,,Amsterdam
7306344c-567a-e611-80fb-001bc640e636,Wilgenkade 5-7,,,1,,,,,Houten
0eef3214-177f-e611-80fb-001bc640e636,Noord Brabantlaan 303,5.421402,51.4338476,1,False,False,True,False,Eindhoven
0d02cdd9-1f7f-e611-80fb-001bc640e636,Waarderweg 19,46.630.644,523.889.478,0,False,False,True,False,Haarlem
d407cc15-277f-e611-80fb-001bc640e636,De Bouwkamp 1,,,1,,,,,Ooij
d2178f6a-277f-e611-80fb-001bc640e636,Prinsessesingel 19,,,1,,,,,Den Haag
c9d1b9c9-277f-e611-80fb-001bc640e636,Javastraat 54,,,1,,,,,Den Haag
b971090c-287f-e611-80fb-001bc640e636,Raamweg 17,,,1,,,,,Den Haag
9a1d4b94-287f-e611-80fb-001bc640e636,Rendementsweg 12A,,,1,,,,,Mijdrecht
a20cafc3-287f-e611-80fb-001bc640e636,Javastraat 78,,,1,,,,,Den Haag
e60a2662-297f-e611-80fb-001bc640e636,Van Houten Industriepark 11,5.0351841,52.3062439,1,False,False,True,False,Weesp
1b82adaa-297f-e611-80fb-001bc640e636,Amethistweg 43,,,1,,,,,Bleiswijk
639b61e3-8585-e611-80fb-001bc640e636,Flight forum 840,,,1,,,,,Eindhoven
7b620733-2786-e611-80fb-001bc640e636,Noord Brabantlaan 1a,,,1,,,,,Eindhoven
9065f8f2-e486-e611-80fb-001bc640e636,Prinsengracht 804,,,1,,,,,Amsterdam
9be039f2-e586-e611-80fb-001bc640e636,Overgoo 5,,,1,,,,,Leidschendam
ac70846f-c18b-e611-80fb-001bc640e636,Nieuwendammerdijk 262a,,,1,,,,,Amsterdam
774e4613-c38b-e611-80fb-001bc640e636,Vissersdijk Beneden 70,,,1,,,,,Dordrecht
971a8afd-c48b-e611-80fb-001bc640e636,Ekkersrijt 1422,,,1,,,,,Eindhoven
7462bd4d-c58b-e611-80fb-001bc640e636,Overschiestraat 182,,,1,,,,,Amsterdam
a17dd0bd-e48e-e611-80fb-001bc640e636,Biltstraat 156,,,1,,,,,Utrecht
ab3f47c9-e68e-e611-80fb-001bc640e636,Kleine Houtweg 113-115,,,1,,,,,Haarlem
e3b27449-f68e-e611-80fb-001bc640e636,De Kempen 12,,,1,,,,,Budel
e07a13c7-f68e-e611-80fb-001bc640e636,Rondven 73,,,1,,,,,Maarheeze
9d433393-3c91-e611-80fb-001bc640e636,Moezelhavenweg 95,,,1,,,,,Amsterdam
9e001002-3d91-e611-80fb-001bc640e636,Brussellaan 2,54.848.081,514.772.359,1,False,True,False,False,Eindhoven
1f803648-3d91-e611-80fb-001bc640e636,Burgemeester Verwielstraat 8,,,1,,,,,Oisterwijk
6ea38d92-3d91-e611-80fb-001bc640e636,Deventerpad 2-28,5.2145517,52.3679114,1,False,False,True,False,Almere
cf25cce0-3d91-e611-80fb-001bc640e636,Lange Dreef 10,,,1,,,,,Vianen
6993dd3d-3e91-e611-80fb-001bc640e636,Hogeweg 133-141B,,,1,,,,,Zaltbommel
db23dbac-3e91-e611-80fb-001bc640e636,Pastorielaan 2,,,1,,,,,Oostvoorne
6286cbeb-3f91-e611-80fb-001bc640e636,Zenderstraat 27,5.1972737,52.3529367,1,True,True,False,False,Almere
d923bbed-4491-e611-80fb-001bc640e636,Ericssonstraat 2,,,1,,,,,Gilze Rijen
33d6edc1-5894-e611-80fc-001bc640e636,Drenthehaven 10,5.1040976,52.0170277,1,True,False,True,False,Nieuwegein
7bab7f2d-8194-e611-80fc-001bc640e636,Junostraat 6,4.3416631,52.064027,1,False,True,False,False,The Hague
07d058f0-3595-e611-80fc-001bc640e636,Rossinistraat 46,,,1,,,,,Oss
c98bb8b9-bc96-e611-80fc-001bc640e636,Loggerweg 5,,,1,,,,,Zwolle
043530f4-bc96-e611-80fc-001bc640e636,Oostkant 2,,,1,,,,,Terneuzen
48a1637e-cd99-e611-80fc-001bc640e636,Arnhemseweg 10,5.3859449,52.1518002,0,False,True,False,False,Amersfoort
cbd6de16-759b-e611-80fc-001bc640e636,Galvanistraat 15,,,1,,,,,Rotterdam
f3afa169-759b-e611-80fc-001bc640e636,Wiltonstraat 36-40,,,1,,,,,Veenendaal
92cb4fc9-759b-e611-80fc-001bc640e636,Linie 524,,,1,,,,,Apeldoorn
65ff0f68-769b-e611-80fc-001bc640e636,Westersingel 44,4.4735574,51.9161608,0,False,True,False,False,Rotterdam
a49ce67b-46a0-e611-80fc-001bc640e636,Louise wentstraat 186,,,1,,,,,Amsterdam
70bddbe7-95a2-e611-80fc-001bc640e636,Groeneweg 2,44.907.807,520.458.247,0,False,True,True,False,Zoetermeer
5bd2d3d7-97a2-e611-80fc-001bc640e636,Krombraak 13-15,,,1,,,,,Oosterhout
6cbdabec-98a2-e611-80fc-001bc640e636,Marsstraat 29-43,,,1,,,,,Hoofddorp
20dd1563-2ea7-e611-80fc-001bc640e636,Meander 901,,,1,,,,,Arnhem
040ecb02-2fa7-e611-80fc-001bc640e636,Ringbaan Oost 102,,,1,,,,,Tilburg
fb4309f3-2fa7-e611-80fc-001bc640e636,Bruistensingel 100-298,,,1,,,,,Den Bosch
f96de188-5ca7-e611-80fc-001bc640e636,Conservenweg 197,,,1,,,,,Roelofarendsveen
35709827-6faa-e611-80fc-001bc640e636,Walenburgerweg 72-74,,,1,,,,,Rotterdam
498fba34-30ab-e611-80fc-001bc640e636,Gedempte Oude Gracht  65,,,1,,,,,Haarlem
410e027d-34ab-e611-80fc-001bc640e636,Borgstede 1,,,1,,,,,Nieuwegein
dd1bfe53-ceac-e611-80fc-001bc640e636,Leonard Springerlaan 35,,,1,,,,,Groningen
8e0a921e-8eb0-e611-80ff-001bc640e636,Kempenlandstraat 9a,,,1,,,,,Vught
